Column1,Column2
67.35,2359.895
67.36,2261.695
67.37,2311.236
67.38,2322.163
67.39,2315.358
67.4,2190.137
67.41,2317.905
67.42,2448.678
67.43,2299.027
67.44,2182.984
67.45,2139.711
67.46,2248.807
67.47,2078.28
67.48,2156.321
67.49,2283.149
67.5,2250.563
67.51,2360.753
67.52,2283.333
67.53,2283.538
67.54,2338.639
67.55,2260.728
67.56,2122.209
67.57,2116.943
67.58,2266.736
67.59,2316.443
67.6,2077.864
67.61,2255.553
67.62,2194.47
67.63,2072.328
67.64,2316.347
67.65,2266.754
67.66,2294.383
67.67,2211.331
67.68,2111.419
67.69,2338.087
67.7,2117.547
67.71,2299.194
67.72,2134.139
67.73,2116.754
67.74,2271.335
67.75,2217.007
67.76,2117.323
67.77,2133.217
67.78,2221.563
67.79,2222.222
67.8,2194.674
67.81,2310.096
67.82,2371.665
67.83,2207.146
67.84,2150.553
67.85,2265.456
67.86,2288.649
67.87,2250.436
67.88,2228.036
67.89,2326.573
67.9,2223.537
67.91,2293.515
67.92,2261.554
67.93,2195.357
67.94,2178.013
67.95,2177.778
67.96,2254.397
67.97,2354.025
67.98,2350.087
67.99,2328.135
68,2387.881
68.01,2268.732
68.02,2146.558
68.03,2231.761
68.04,2271.519
68.05,2403.093
68.06,2263.836
68.07,2124.896
68.08,2144.008
68.09,2454.77
68.1,2357.71
68.11,2306.595
68.12,2234.863
68.13,2265.948
68.14,2223.197
68.15,2113.59
68.16,2121.97
68.17,2181.924
68.18,2248.438
68.19,2342.196
68.2,2257.705
68.21,2098.4
68.22,2159.45
68.23,2069.055
68.24,2055.841
68.25,2055.556
68.26,2196.19
68.27,2248.663
68.28,2271.62
68.29,2396.492
68.3,2248.771
68.31,2233.646
68.32,2400.644
68.33,2286.862
68.34,2121.537
68.35,2111.275
68.36,2342.852
68.37,2220.703
68.38,2189.739
68.39,2248.108
68.4,2352.251
68.41,2221.062
68.42,2146.754
68.43,2149.821
68.44,2295.101
68.45,2326.861
68.46,2257.962
68.47,2234.081
68.48,2206.5
68.49,2103.623
68.5,2057.095
68.51,2221.754
68.52,2115.229
68.53,2266.483
68.54,2363.272
68.55,2216.753
68.56,2227.168
68.57,2425.747
68.58,2278.219
68.59,2138.547
68.6,2176.095
68.61,2241.9
68.62,2271.154
68.63,2181.441
68.64,2113.717
68.65,2159.141
68.66,2187.786
68.67,2172.889
68.68,2156.227
68.69,2262.155
68.7,2176.086
68.71,2145.589
68.72,2218.994
68.73,2349.983
68.74,2366.199
68.75,2100.661
68.76,2158.029
68.77,2278.083
68.78,2224.865
68.79,2317.869
68.8,2263.789
68.81,2229.248
68.82,2243.705
68.83,2228.522
68.84,2254.307
68.85,2202.512
68.86,2067.429
68.87,2204.246
68.88,2205.811
68.89,2285.03
68.9,2299.482
68.91,2231.161
68.92,2264.834
68.93,2271.959
68.94,2251.059
68.95,2345.21
68.96,2418.744
68.97,2247.766
68.98,2143.757
68.99,2154.74
69,2181.967
69.01,2320.636
69.02,2375.293
69.03,2377.778
69.04,2372.501
69.05,2287.816
69.06,2167.305
69.07,2287.655
69.08,2320.801
69.09,2248.443
69.1,2265.519
69.11,2324.607
69.12,2311.98
69.13,2405.876
69.14,2290.052
69.15,2257.023
69.16,2381.816
69.17,2320.514
69.18,2264.083
69.19,2360.996
69.2,2413.969
69.21,2301.065
69.22,2378.499
69.23,2420.098
69.24,2275.196
69.25,2340.163
69.26,2339.196
69.27,2233.941
69.28,2290.732
69.29,2268.219
69.3,2313.861
69.31,2473.948
69.32,2478.092
69.33,2467.297
69.34,2319.966
69.35,2237.777
69.36,2233.333
69.37,2081.491
69.38,2281.616
69.39,2346.782
69.4,2376.163
69.41,2226.061
69.42,2321.278
69.43,2406.22
69.44,2499.994
69.45,2416.69
69.46,2379.753
69.47,2424.806
69.48,2574.058
69.49,2525.877
69.5,2558.778
69.51,2613.324
69.52,2799.377
69.53,2852.866
69.54,3048.634
69.55,3160.241
69.56,3229.264
69.57,3264.626
69.58,3391.815
69.59,3426.068
69.6,3198.421
69.61,3287.568
69.62,3091.223
69.63,2942.32
69.64,3068.768
69.65,3025.697
69.66,2746.239
69.67,2592.413
69.68,2598.95
69.69,2485.499
69.7,2503.797
69.71,2677.251
69.72,2777.324
69.73,2767.73
69.74,2985.083
69.75,2812.816
69.76,2846.789
69.77,2969.553
69.78,2936.201
69.79,2626.749
69.8,2777.009
69.81,2721.357
69.82,2617.981
69.83,2673.43
69.84,2589.506
69.85,2515.841
69.86,2469.583
69.87,2492.618
69.88,2525.582
69.89,2512.211
69.9,2417.726
69.91,2322.926
69.92,2311.48
69.93,2420.016
69.94,2277.406
69.95,2302.958
69.96,2450.704
69.97,2393.729
69.98,2155.675
69.99,2175.162
70,2182.959
70.01,2235.139
70.02,2223.349
70.03,2196.326
70.04,2365.34
70.05,2253.505
70.06,2353.17
70.07,2283.459
70.08,2402.007
70.09,2473.219
70.1,2296.652
70.11,2153.972
70.12,2216.878
70.13,2294.648
70.14,2310.345
70.15,2305.939
70.16,2326.242
70.17,2255.383
70.18,2198.295
70.19,2313.354
70.2,2301.544
70.21,2258.649
70.22,2198.703
70.23,2209.948
70.24,2278.287
70.25,2293.667
70.26,2237.614
70.27,2207.504
70.28,2283.037
70.29,2237.24
70.3,2279.813
70.31,2283.333
70.32,2097.446
70.33,2109.149
70.34,2271.153
70.35,2298.82
70.36,2145.147
70.37,2123.011
70.38,2158.349
70.39,2238.518
70.4,2239.284
70.41,2218.25
70.42,2247.622
70.43,2095.235
70.44,2191.661
70.45,2230.948
70.46,2243.649
70.47,2254.759
70.48,2271.026
70.49,2200.03
70.5,2266.631
70.51,2210.352
70.52,2184.934
70.53,2286.437
70.54,2263.516
70.55,2250.802
70.56,2311.85
70.57,2290.897
70.58,2278.582
70.59,2226.246
70.6,2232.528
70.61,2233.333
70.62,2269.399
70.63,2303.134
70.64,2114.943
70.65,2105.151
70.66,2208.578
70.67,2160.007
70.68,2299.772
70.69,2218.406
70.7,2242.011
70.71,2203.246
70.72,2205.15
70.73,2231.302
70.74,2125.203
70.75,2178.453
70.76,2214.225
70.77,2335.079
70.78,2287.815
70.79,2237.002
70.8,2223.038
70.81,2278.845
70.82,2180.387
70.83,2239.135
70.84,2151.8
70.85,2252.525
70.86,2173.62
70.87,2125.496
70.88,2183.976
70.89,2178.597
70.9,2224.09
70.91,2155.739
70.92,2196.31
70.93,2194.855
70.94,2297.348
70.95,2212.945
70.96,2087.223
70.97,2221.831
70.98,2295.069
70.99,2233.121
71,2212.345
71.01,2252.265
71.02,2255.556
71.03,2327.572
71.04,2153.296
71.05,2169.752
71.06,2239.09
71.07,2110.71
71.08,2125.718
71.09,2240.933
71.1,2239.713
71.11,2285.178
71.12,2170.596
71.13,2227.971
71.14,2289.907
71.15,2381.875
71.16,2265.459
71.17,2270.984
71.18,2241.365
71.19,2172.033
71.2,2331.233
71.21,2318.731
71.22,2224.1
71.23,2340.088
71.24,2463.136
71.25,2245.952
71.26,2068.361
71.27,2070.983
71.28,2139.074
71.29,2324.429
71.3,2313.177
71.31,2290.542
71.32,2186.041
71.33,2172.635
71.34,2218.504
71.35,2294.216
71.36,2305.142
71.37,2351.837
71.38,2365.84
71.39,2196.966
71.4,2167.906
71.41,2248.947
71.42,2234.985
71.43,2351.612
71.44,2376.539
71.45,2346.922
71.46,2298.16
71.47,2387.013
71.48,2389.302
71.49,2286.033
71.5,2318.921
71.51,2198.792
71.52,2286.605
71.53,2289.302
71.54,2402.037
71.55,2411.111
71.56,2318.533
71.57,2424.264
71.58,2479.624
71.59,2545.055
71.6,2493.421
71.61,2370.586
71.62,2253.093
71.63,2367.896
71.64,2444.648
71.65,2352.264
71.66,2421.606
71.67,2468.931
71.68,2492.799
71.69,2489.3
71.7,2596.923
71.71,2584.977
71.72,2537.031
71.73,2677.388
71.74,2750.628
71.75,2698.96
71.76,2684.154
71.77,2739.932
71.78,2708.426
71.79,2736.429
71.8,2867.531
71.81,3176.236
71.82,3194.854
71.83,3415.727
71.84,3577.428
71.85,3763.866
71.86,4029.958
71.87,4307.334
71.88,4857.901
71.89,5183.083
71.9,5483.5
71.91,5994.547
71.92,5827.436
71.93,6150.853
71.94,6177.778
71.95,5961.565
71.96,5753.965
71.97,5254.953
71.98,4804.793
71.99,4555.981
72,4240.26
72.01,3995.262
72.02,3900.541
72.03,3755.414
72.04,3656.903
72.05,3691.197
72.06,3833.49
72.07,3859.895
72.08,3747.806
72.09,3950.055
72.1,3987.269
72.11,4148.563
72.12,4233.225
72.13,4434.633
72.14,4583.936
72.15,4362.625
72.16,4375.355
72.17,4176.852
72.18,3929.264
72.19,3792.607
72.2,3778.181
72.21,3618.042
72.22,3425.201
72.23,3509.022
72.24,3485.746
72.25,3555.484
72.26,3602.342
72.27,3445.781
72.28,3252.935
72.29,3321.36
72.3,3080.353
72.31,2958.013
72.32,2841.742
72.33,2745.693
72.34,2816.222
72.35,2636.614
72.36,2673.782
72.37,2688.09
72.38,2559.978
72.39,2591.253
72.4,2713.053
72.41,2722.222
72.42,2644.862
72.43,2680.15
72.44,2667.86
72.45,2769.828
72.46,2808.728
72.47,2682.148
72.48,2806.35
72.49,2677.374
72.5,2640.871
72.51,2478.946
72.52,2507.944
72.53,2516.271
72.54,2655.991
72.55,2589.26
72.56,2454.317
72.57,2568.306
72.58,2397.138
72.59,2187.201
72.6,2213.515
72.61,2356.037
72.62,2418.288
72.63,2375.761
72.64,2310.271
72.65,2269.416
72.66,2426.721
72.67,2376.929
72.68,2341.241
72.69,2395.691
72.7,2389.672
72.71,2337.246
72.72,2297.182
72.73,2289.28
72.74,2299.219
72.75,2356.818
72.76,2273.298
72.77,2132.357
72.78,2168.716
72.79,2146.391
72.8,2159.944
72.81,2228.279
72.82,2176.497
72.83,2342.74
72.84,2257.374
72.85,2203.491
72.86,2205.168
72.87,2453.629
72.88,2436.043
72.89,2200.742
72.9,2255.698
72.91,2343.818
72.92,2360.339
72.93,2350.772
72.94,2194.903
72.95,2312.587
72.96,2182.622
72.97,2337.682
72.98,2241.412
72.99,2197.135
73,2184.102
73.01,2090.245
73.02,2300.55
73.03,2228.741
73.04,2222.222
73.05,2025.666
73.06,2099.048
73.07,2183.151
73.08,2147.503
73.09,2211.7
73.1,2164.929
73.11,2228.373
73.12,2155.72
73.13,2388.023
73.14,2322.761
73.15,2120.021
73.16,2240.108
73.17,2312.104
73.18,2383.949
73.19,2476.877
73.2,2229.708
73.21,2164.525
73.22,2186.993
73.23,2095.708
73.24,2166.543
73.25,2156.691
73.26,2300.522
73.27,2217.915
73.28,2309.489
73.29,2332.201
73.3,2317.799
73.31,2389.165
73.32,2327.122
73.33,2197.929
73.34,2157.814
73.35,2243.604
73.36,2250
73.37,2177.484
73.38,2286.18
73.39,2294.444
73.4,2299.625
73.41,2294.82
73.42,2232.276
73.43,2227.778
73.44,2248.502
73.45,2156.736
73.46,2056.733
73.47,2138.089
73.48,2165.172
73.49,2296.219
73.5,2398.836
73.51,2379.643
73.52,2175.655
73.53,2285.499
73.54,2247.797
73.55,2228.895
73.56,2150.027
73.57,2206.647
73.58,2190.376
73.59,2380.692
73.6,2301.132
73.61,2164.839
73.62,2368.115
73.63,2295.196
73.64,2340.736
73.65,2297.781
73.66,2273.704
73.67,2334.445
73.68,2193.699
73.69,2214.446
73.7,2211.481
73.71,2278.526
73.72,2272.961
73.73,2303.339
73.74,2367.79
73.75,2211.445
73.76,2288.171
73.77,2304.818
73.78,2274.435
73.79,2407.082
73.8,2178.063
73.81,2218.17
73.82,2180.724
73.83,2260.776
73.84,2225.167
73.85,2128.845
73.86,2122.222
73.87,2148.162
73.88,2061.804
73.89,2065.932
73.9,2232.689
73.91,2306.704
73.92,2300.734
73.93,2279.246
73.94,2251.835
73.95,2203.302
73.96,2293.398
73.97,2310.378
73.98,2440.834
73.99,2252.818
74,2119.54
74.01,2173.381
74.02,2214.103
74.03,2258.181
74.04,2162.513
74.05,2300.86
74.06,2404.522
74.07,2198.339
74.08,2172.954
74.09,2250.067
74.1,2250.366
74.11,2166.964
74.12,2275.287
74.13,2371.561
74.14,2284.36
74.15,2262.208
74.16,2287.061
74.17,2351.168
74.18,2272.516
74.19,2240.717
74.2,2264.839
74.21,2116.156
74.22,2100.365
74.23,2120.76
74.24,2220.833
74.25,2316.009
74.26,2306.652
74.27,2321.126
74.28,2275.512
74.29,2152.851
74.3,2310.525
74.31,2348.172
74.32,2256.58
74.33,2172.151
74.34,2145.907
74.35,2253.432
74.36,2219.592
74.37,2154.389
74.38,2165.569
74.39,2317.168
74.4,2327.778
74.41,2275.882
74.42,2168.431
74.43,2290.848
74.44,2497.198
74.45,2386.567
74.46,2211.721
74.47,2127.351
74.48,2194.87
74.49,2283.025
74.5,2299.267
74.51,2315.567
74.52,2327.044
74.53,2296.646
74.54,2258.125
74.55,2395.643
74.56,2353.672
74.57,2132.095
74.58,2168.547
74.59,2286.357
74.6,2252.942
74.61,2265.563
74.62,2318.542
74.63,2213.287
74.64,2231.492
74.65,2269.643
74.66,2230.727
74.67,2181.097
74.68,2323.003
74.69,2203.672
74.7,2173.699
74.71,2172.222
74.72,2177.408
74.73,2369.65
74.74,2253.695
74.75,2234.074
74.76,2228.148
74.77,2269.257
74.78,2178.897
74.79,2218.883
74.8,2274.065
74.81,2246.673
74.82,2342.938
74.83,2318.898
74.84,2233.732
74.85,2258.877
74.86,2219.648
74.87,2252.945
74.88,2146.725
74.89,2009.335
74.9,2046.637
74.91,2163.995
74.92,2260.305
74.93,2334.02
74.94,2349.25
74.95,2318.917
74.96,2373.649
74.97,2403.677
74.98,2348.58
74.99,2157.991
75,2211.771
75.01,2294.346
75.02,2351.783
75.03,2365.912
75.04,2330.423
75.05,2410.615
75.06,2328.658
75.07,2192.807
75.08,2292.034
75.09,2310.352
75.1,2171.372
75.11,2337.066
75.12,2427.622
75.13,2500.6
75.14,2174.42
75.15,2155.174
75.16,2160.729
75.17,2362.85
75.18,2424.329
75.19,2432.95
75.2,2485.049
75.21,2364.782
75.22,2345.214
75.23,2385.806
75.24,2476.776
75.25,2472.995
75.26,2456.716
75.27,2460.724
75.28,2486.951
75.29,2571.569
75.3,2763.791
75.31,2772.611
75.32,2798.052
75.33,2846.49
75.34,2932.641
75.35,3026.686
75.36,3177.927
75.37,3354.122
75.38,3748.729
75.39,3917.164
75.4,3984.559
75.41,4128.246
75.42,4376.288
75.43,4564.734
75.44,4670.653
75.45,4791.279
75.46,4650.401
75.47,4478.991
75.48,4064.388
75.49,3821.903
75.5,3542.588
75.51,3372.709
75.52,3392.041
75.53,3162.497
75.54,3061.984
75.55,2978.258
75.56,2987.68
75.57,3050.711
75.58,3086.463
75.59,3006.48
75.6,3015.45
75.61,3232.935
75.62,3275.743
75.63,3190.264
75.64,3420.104
75.65,3582.991
75.66,3440.07
75.67,3499.809
75.68,3443.823
75.69,3433.745
75.7,3299.617
75.71,3247.751
75.72,2997.655
75.73,2869.823
75.74,2799.432
75.75,2758.47
75.76,2832.632
75.77,2633.383
75.78,2452.287
75.79,2459.433
75.8,2615.17
75.81,2514.819
75.82,2361.813
75.83,2457.79
75.84,2420.478
75.85,2391.01
75.86,2435.062
75.87,2274.744
75.88,2240.596
75.89,2382.468
75.9,2317.54
75.91,2193.211
75.92,2157.707
75.93,2232.42
75.94,2223.519
75.95,2319.55
75.96,2348.264
75.97,2237.345
75.98,2135.622
75.99,2225.036
76,2381.753
76.01,2343.275
76.02,2221.221
76.03,2277.607
76.04,2227.078
76.05,2191.544
76.06,2347.365
76.07,2345.778
76.08,2247.352
76.09,2213.343
76.1,2333.706
76.11,2369.98
76.12,2162.874
76.13,2200.6
76.14,2190.244
76.15,2341.977
76.16,2146.379
76.17,2229.794
76.18,2223.59
76.19,2354.787
76.2,2280.008
76.21,2251.836
76.22,2204.142
76.23,2220.377
76.24,2344.457
76.25,2365.74
76.26,2346.303
76.27,2232.471
76.28,2288.374
76.29,2279.182
76.3,2328.64
76.31,2394.354
76.32,2227.149
76.33,2058.631
76.34,2059.689
76.35,2132.235
76.36,2301.418
76.37,2255.733
76.38,2194.158
76.39,2193.964
76.4,2158.926
76.41,2216.429
76.42,2237.437
76.43,2264.24
76.44,2276.805
76.45,2247.372
76.46,2254.577
76.47,2316.337
76.48,2190.564
76.49,2010.717
76.5,2075.423
76.51,2159.23
76.52,2232.427
76.53,2319.802
76.54,2241.83
76.55,2268.714
76.56,2449.076
76.57,2305.016
76.58,2248.487
76.59,2163.664
76.6,2226.219
76.61,2198.011
76.62,2118.776
76.63,2232.146
76.64,2360.403
76.65,2266.378
76.66,2220.284
76.67,2251.928
76.68,2099.445
76.69,2098.436
76.7,2185.559
76.71,2159.225
76.72,2150.526
76.73,2190.227
76.74,2179.364
76.75,2157.677
76.76,2095.27
76.77,2184.311
76.78,2244.651
76.79,2275.096
76.8,2267.743
76.81,2231.555
76.82,2292.965
76.83,2350.128
76.84,2270.365
76.85,2256.102
76.86,2275.588
76.87,2227.714
76.88,2162.165
76.89,2200.584
76.9,2195.552
76.91,2209.444
76.92,2151.133
76.93,2179.42
76.94,2118.4
76.95,2151.057
76.96,2355.215
76.97,2432.666
76.98,2109.674
76.99,2152.005
77,2260.805
77.01,2446.626
77.02,2317.23
77.03,2170.533
77.04,2220.266
77.05,2212.85
77.06,2086.755
77.07,2116.975
77.08,2236.548
77.09,2279.813
77.1,2323.07
77.11,2307.917
77.12,2241.03
77.13,2233.333
77.14,2183.734
77.15,2167.862
77.16,2236.054
77.17,2209.763
77.18,2111.457
77.19,2075.246
77.2,2126.66
77.21,2227.326
77.22,2248.779
77.23,2274.716
77.24,2119.655
77.25,2233.365
77.26,2235.187
77.27,2169.17
77.28,2121.641
77.29,2096.939
77.3,2197.972
77.31,2344.166
77.32,2400.519
77.33,2311.999
77.34,2088.35
77.35,2238.236
77.36,2369.31
77.37,2260.429
77.38,2372.213
77.39,2128.543
77.4,2030.612
77.41,2277.448
77.42,2311.111
77.43,2262.07
77.44,2083.981
77.45,2266.915
77.46,2431.59
77.47,2278.64
77.48,2363.222
77.49,2314.183
77.5,2261.547
77.51,2255.556
77.52,2260.441
77.53,2226.926
77.54,2251.511
77.55,2328.746
77.56,2241.344
77.57,2330.156
77.58,2480.889
77.59,2446.42
77.6,2273.351
77.61,2361.932
77.62,2484.796
77.63,2465.964
77.64,2412.51
77.65,2483.283
77.66,2523.579
77.67,2736.483
77.68,2883.101
77.69,2996.985
77.7,3103.205
77.71,3252.322
77.72,3315.806
77.73,3196.372
77.74,3085.853
77.75,2951.324
77.76,2952.668
77.77,2902.41
77.78,2696.448
77.79,2642.532
77.8,2542.396
77.81,2508.488
77.82,2568.217
77.83,2539.235
77.84,2542.964
77.85,2462.62
77.86,2560.651
77.87,2395.051
77.88,2539.693
77.89,2667.55
77.9,2596.904
77.91,2631.326
77.92,2725.234
77.93,2753.273
77.94,2707.633
77.95,2671.261
77.96,2681.029
77.97,2635.482
77.98,2632.561
77.99,2580.749
78,2577
78.01,2544.349
78.02,2515.023
78.03,2458.633
78.04,2345.096
78.05,2303.948
78.06,2347.635
78.07,2350.794
78.08,2340.483
78.09,2395.963
78.1,2343.757
78.11,2271.567
78.12,2403.575
78.13,2337.598
78.14,2289.015
78.15,2292.816
78.16,2346.572
78.17,2346.083
78.18,2339.711
78.19,2211.143
78.2,2212.533
78.21,2377.361
78.22,2287.461
78.23,2318.6
78.24,2190.935
78.25,2157.234
78.26,2230.973
78.27,2272.711
78.28,2254.235
78.29,2235.882
78.3,2176.893
78.31,2246.58
78.32,2312.791
78.33,2176.659
78.34,2145.307
78.35,2238.252
78.36,2269.619
78.37,2230.056
78.38,2212.857
78.39,2314.069
78.4,2366.074
78.41,2297.428
78.42,2194.565
78.43,2238.479
78.44,2338.667
78.45,2243.618
78.46,2240.868
78.47,2258.421
78.48,2284.391
78.49,2233.049
78.5,2250.126
78.51,2432.178
78.52,2280.856
78.53,2216.589
78.54,2164.713
78.55,2201.927
78.56,2225.014
78.57,2232.409
78.58,2224.075
78.59,2208.344
78.6,2219.426
78.61,2263.809
78.62,2378.435
78.63,2321.542
78.64,2388.579
78.65,2299.533
78.66,2369.915
78.67,2306.015
78.68,2270.484
78.69,2252.871
78.7,2282.17
78.71,2523.127
78.72,2641.074
78.73,2687.667
78.74,2552.326
78.75,2545.13
78.76,2618.682
78.77,2601.302
78.78,2617.31
78.79,2690.776
78.8,2582.235
78.81,2550.991
78.82,2513.506
78.83,2482.761
78.84,2423.106
78.85,2397.452
78.86,2389.894
78.87,2243.375
78.88,2247.467
78.89,2291.888
78.9,2340.847
78.91,2368.143
78.92,2349.558
78.93,2249.317
78.94,2300.209
78.95,2248.806
78.96,2387.05
78.97,2444.813
78.98,2427.424
78.99,2440.271
79,2363.277
79.01,2281.356
79.02,2374.747
79.03,2472.006
79.04,2358.464
79.05,2377.217
79.06,2330.5
79.07,2195.478
79.08,2108.356
79.09,2031.69
79.1,2213.763
79.11,2301.399
79.12,2351.372
79.13,2285.114
79.14,2110.308
79.15,2192.76
79.16,2257.913
79.17,2315.708
79.18,2376.785
79.19,2397.793
79.2,2253.178
79.21,2252.235
79.22,2296.655
79.23,2230.076
79.24,2144.558
79.25,2176.55
79.26,2246.488
79.27,2176.986
79.28,2252.895
79.29,2273.356
79.3,2241.294
79.31,2343.714
79.32,2297.216
79.33,2167.553
79.34,2275.471
79.35,2284.695
79.36,2132.59
79.37,2147.202
79.38,2266.552
79.39,2285.664
79.4,2292.107
79.41,2202.382
79.42,2133.97
79.43,2192.264
79.44,2263.604
79.45,2295.263
79.46,2278.16
79.47,2294.047
79.48,2169.148
79.49,2089.748
79.5,2173.595
79.51,2239.169
79.52,2245.651
79.53,2244.444
79.54,2201.019
79.55,2201.907
79.56,2196.883
79.57,2276.769
79.58,2256.704
79.59,2214.16
79.6,2196.909
79.61,2224.684
79.62,2315.35
79.63,2313.008
79.64,2137.458
79.65,2136.265
79.66,2188.733
79.67,2212.901
79.68,2242.449
79.69,2267.175
79.7,2259.351
79.71,2242.694
79.72,2174.629
79.73,2185.521
79.74,2241.496
79.75,2174.348
79.76,2192.708
79.77,2184.218
79.78,2169.25
79.79,2141.102
79.8,2095.015
79.81,2151.401
79.82,2184.975
79.83,2201.632
79.84,2231.021
79.85,2175.276
79.86,2151.318
79.87,2217.747
79.88,2226.197
79.89,2171.493
79.9,2155.556
79.91,2303.281
79.92,2236.131
79.93,2145.218
79.94,2127.778
79.95,2253.995
79.96,2332.279
79.97,2273.037
79.98,2136.679
79.99,2209.035
80,2248.635
80.01,2229.066
80.02,2213.855
80.03,2190.211
80.04,2170.803
80.05,2154.147
80.06,2124.981
80.07,2191.661
80.08,2241.644
80.09,2191.767
80.1,2118.194
80.11,2112.458
80.12,2100.07
80.13,2198.087
80.14,2278.898
80.15,2352.388
80.16,2281.245
80.17,2303.714
80.18,2380.02
80.19,2334.001
80.2,2253.411
80.21,2258.041
80.22,2385.987
80.23,2279.781
80.24,2268.853
80.25,2299.75
80.26,2297.354
80.27,2237.086
80.28,2228.947
80.29,2188.343
80.3,2233.52
80.31,2365.796
80.32,2376.999
80.33,2285.148
80.34,2186.324
80.35,2161.111
80.36,2213.961
80.37,2310.508
80.38,2306.423
80.39,2298.499
80.4,2482.303
80.41,2489.285
80.42,2401.961
80.43,2397.98
80.44,2526.665
80.45,2523.821
80.46,2457.198
80.47,2499.283
80.48,2602.676
80.49,2536.875
80.5,2556.218
80.51,2597.838
80.52,2777.916
80.53,2812.406
80.54,2884.025
80.55,2860.7
80.56,3030.6
80.57,3089.594
80.58,3226.857
80.59,3048.326
80.6,2943.617
80.61,2986.6
80.62,3160.476
80.63,3242.066
80.64,3357.057
80.65,3475.268
80.66,3592.628
80.67,3679.182
80.68,3723.703
80.69,3784.643
80.7,3864.705
80.71,3735.244
80.72,3554.143
80.73,3375.789
80.74,3263.292
80.75,3258.514
80.76,3207.846
80.77,3238.181
80.78,3084.981
80.79,2956.366
80.8,2800.507
80.81,2767.862
80.82,2949.347
80.83,2991.057
80.84,2915.507
80.85,2822.789
80.86,2852.713
80.87,2893.301
80.88,2903.877
80.89,2917.176
80.9,3022.836
80.91,3082.131
80.92,3088.889
80.93,3034.868
80.94,3061.225
80.95,3091.036
80.96,2986.714
80.97,2765.919
80.98,2688.889
80.99,2754.106
81,2683.686
81.01,2566.14
81.02,2537.158
81.03,2504.496
81.04,2435.442
81.05,2327.205
81.06,2197.445
81.07,2334.457
81.08,2386.245
81.09,2376.021
81.1,2446.091
81.11,2417.115
81.12,2339.65
81.13,2210.718
81.14,2168.671
81.15,2221.315
81.16,2361.394
81.17,2307.372
81.18,2120.015
81.19,2070.601
81.2,2074.02
81.21,2184.832
81.22,2231.389
81.23,2306.446
81.24,2265.856
81.25,2287.594
81.26,2253.177
81.27,2188.644
81.28,2209.493
81.29,2257.564
81.3,2272.222
81.31,2231.35
81.32,2170.28
81.33,2138.876
81.34,2159.263
81.35,2157.42
81.36,2198.056
81.37,2144.673
81.38,2109.245
81.39,2184.814
81.4,2247.991
81.41,2180.206
81.42,2249.099
81.43,2316.565
81.44,2164.585
81.45,2189.535
81.46,2270.052
81.47,2254.098
81.48,2213.335
81.49,2276.582
81.5,2251.094
81.51,2260.335
81.52,2181.548
81.53,2109.621
81.54,2147.157
81.55,2154.104
81.56,2075.669
81.57,2017.193
81.58,2103.081
81.59,2220.502
81.6,2194.282
81.61,2197.115
81.62,2267.018
81.63,2247.74
81.64,2232.989
81.65,2246.059
81.66,2242.838
81.67,2138.729
81.68,2094.053
81.69,2199.942
81.7,2273.383
81.71,2240.594
81.72,2238.013
81.73,2281.984
81.74,2282.25
81.75,2215.486
81.76,2243.549
81.77,2277.778
81.78,2288.381
81.79,2280.323
81.8,2166.428
81.81,2158.394
81.82,2217.038
81.83,2240.363
81.84,2293.596
81.85,2280.139
81.86,2217.023
81.87,2208.441
81.88,2174.725
81.89,2170.947
81.9,2287.952
81.91,2276.85
81.92,2215.936
81.93,2188.178
81.94,2188.192
81.95,2218.718
81.96,2164.06
81.97,2125.682
81.98,2120.866
81.99,2175.349
82,2197.319
82.01,2212.997
82.02,2121.136
82.03,2103.661
82.04,2123.037
82.05,2260.651
82.06,2154.818
82.07,2026.493
82.08,2172.541
82.09,2328.09
82.1,2315.54
82.11,2269.715
82.12,2172.698
82.13,2150.632
82.14,2274
82.15,2281.282
82.16,2183.521
82.17,2103.876
82.18,2125.052
82.19,2179.165
82.2,2180.969
82.21,2185.681
82.22,2207.888
82.23,2183.098
82.24,2120.876
82.25,2114.538
82.26,2111.053
82.27,2160.137
82.28,2276.75
82.29,2277.783
82.3,2254.431
82.31,2191.286
82.32,2330.423
82.33,2336.142
82.34,2202.546
82.35,2160.049
82.36,2248.098
82.37,2278.1
82.38,2173.128
82.39,2106.787
82.4,2129.602
82.41,2195.992
82.42,2221.216
82.43,2219.944
82.44,2163.306
82.45,2210.489
82.46,2344.055
82.47,2352.05
82.48,2247.308
82.49,2109.863
82.5,2189.712
82.51,2259.683
82.52,2193.513
82.53,2261.461
82.54,2326.867
82.55,2267.328
82.56,2298.729
82.57,2333.895
82.58,2344.741
82.59,2306.49
82.6,2289.13
82.61,2327.991
82.62,2293.229
82.63,2252.359
82.64,2221.263
82.65,2219.134
82.66,2223.779
82.67,2264.38
82.68,2300
82.69,2303.173
82.7,2315.062
82.71,2303.233
82.72,2336.301
82.73,2372.222
82.74,2362.764
82.75,2427.976
82.76,2401.571
82.77,2395.421
82.78,2445.162
82.79,2490.724
82.8,2606.694
82.81,2687.845
82.82,2643.83
82.83,2677.913
82.84,2766.901
82.85,2757.804
82.86,2851.301
82.87,3065.359
82.88,3315.928
82.89,3618.243
82.9,3748.758
82.91,3772.816
82.92,3929.369
